key,issueType,sprint,status,summary,description,storyPoint,priority,watchcount,fixVersions,affectedVersions,assignee,creator,reporter,commentCount,votes,issueLinks,blockedBy,blocks,dependedOnBy,dependedOn,subtasks
USERGRID-596,Story,138,Closed,Confirm PUT by Name Does not Fetch/Query ES,We are seeing a large number of fetches/queries when we are doing PUT by name.  This creates load on ES and therefore makes indexing take longer.  We should make sure we're not hitting ES for PUT by name.,1,3,2,1,0,Shawn Feldman,Jeffrey West,Jeffrey West,1,0,0,0,0,0,0,0
USERGRID-716,Story,140,Closed,Use combo boxes instead of text areas for inputting multiple pieces of data,null,3,3,2,1,0,ryan bridges,ryan bridges,ryan bridges,1,0,0,0,0,0,0,0
USERGRID-764,Story,140,Closed,Instance Validation Script,We need a script which does testing of a Usergrid instance to confirm a set of functionality works.,2,3,2,1,0,Brandon Shelley,Jeffrey West,Jeffrey West,1,0,0,0,0,0,0,0
USERGRID-586,Story,140,Closed,Test app_info migration,null,3,3,1,1,0,Shawn Feldman,Jeffrey West,Jeffrey West,0,0,1,1,1,0,0,0
USERGRID-681,Story,140,Closed,Support single-region delivery of messages in 2.1,With the introduction of SNS and the default configuration of multi-region push notifications will be sent once-per-region.  We need the queue interface to be updated to support single-region delivery.,0,3,2,1,0,Michael Russo,Jeffrey West,Jeffrey West,1,0,0,0,0,0,0,0
USERGRID-752,Story,140,Closed,Update Usergrid 1.0 search to use concurrent search per shard,Currently we merge all shards together with every page seek in usergrid 1.0. This means we select 20k columns and discard 19k with each page selection.  Instead I propose that we create an AST per shard and execute the iterator on these shards concurrently.  We then merge on the last step greatly reducing the amount of network I/O and discarded data on queries of large data sets.Proposed Changes:1 AST instance per shard evaluated concurrently via some worker pool.Change final gather of concurrent iterators.Change cursor generation to create the cursor from the merged trees.,3,3,1,1,0,Todd Nine,Todd Nine,Todd Nine,1,0,0,0,0,0,0,0
USERGRID-732,Story,140,Closed,Implement SNS-based Queue Provider in 2.0,null,2,3,1,0,0,null,Jeffrey West,Jeffrey West,1,0,0,0,0,0,0,0
USERGRID-750,Bug,140,Closed,When setting accesstokenttl to 0 client credentials auth still returns 604800,"If I send a PUT request to set the accesstokenttl to 0 for an app:{code}{    ""accesstokenttl"": 0}{code}And then make a subsequent client_credentials token request the token ttl in the response is still 604800:{code}{    ""client_id"": ""***""    ""client_secret"": ""***""    ""grant_type"": ""client_credentials""    ""ttl"": 0}{code}Response: {code}{    ""access_token"": ""***""    ""expires_in"": 604800    ""application"": ""***""}{code}[~tnine] suggests this may be a response rendering problem and that it is actually setting the expiration correctly in the stack.",3,4,2,1,0,George Reyes,Brandon Shelley,Brandon Shelley,1,0,0,0,0,0,0,0
USERGRID-670,Bug,140,Closed,App Credentials do not work when accessing a collection within an app (2.0),In order to access collections it seems the org credentials are required as app credentials do not work.  ,5,3,3,1,0,George Reyes,Jeffrey West,Jeffrey West,7,0,0,0,0,0,0,0
USERGRID-755,Bug,140,Closed,MVCC serialization error on reindex,2015-06-16 22:06:31223 [http-bio-8080-exec-15] ERROR org.apache.usergrid.persistence.collection.serialization.impl.MvccLogEntrySerializationStrategyImpl- DATA CORRUPTION DETECTED when de-serializing entity with Id SimpleId{uuid=2034290e-109c-11e5-a3f5-06b0ee5388b2 type='user'}.  This means the write was truncated.org.apache.usergrid.persistence.collection.exception.DataCorruptionException: Unable to read entity dataat org.apache.usergrid.persistence.collection.serialization.impl.MvccEntitySerializationStrategyV3Impl$EntitySerializer.fromByteBuffer(MvccEntitySerializationStrategyV3Impl.java:457)at org.apache.usergrid.persistence.collection.serialization.impl.MvccEntitySerializationStrategyV3Impl$EntitySerializer.fromByteBuffer(MvccEntitySerializationStrategyV3Impl.java:365)at com.netflix.astyanax.serializers.AbstractSerializer.fromBytes(AbstractSerializer.java:42)at com.netflix.astyanax.thrift.model.ThriftColumnImpl.getValue(ThriftColumnImpl.java:58)at org.apache.usergrid.persistence.collection.serialization.impl.MvccEntitySerializationStrategyV3Impl$MvccColumnParser.parseColumn(MvccEntitySerializationStrategyV3Impl.java:346)at org.apache.usergrid.persistence.collection.serialization.impl.MvccEntitySerializationStrategyV3Impl.lambda$load$13(MvccEntitySerializationStrategyV3Impl.java:210)at org.apache.usergrid.persistence.collection.serialization.impl.MvccEntitySerializationStrategyV3Impl$$Lambda$23/1238550786.call(Unknown Source)at rx.Observable$5.call(Observable.java:3534)at rx.internal.operators.OperatorScan$2.onNext(OperatorScan.java:104)at rx.observers.SerializedObserver.onNext(SerializedObserver.java:159)at rx.observers.SerializedSubscriber.onNext(SerializedSubscriber.java:95)at rx.internal.operators.NotificationLite.accept(NotificationLite.java:150)at rx.internal.operators.OperatorMergeMaxConcurrent$SourceSubscriber.drain(OperatorMergeMaxConcurrent.java:265)at rx.internal.operators.OperatorMergeMaxConcurrent$SourceSubscriber$MergeItemSubscriber.onNext(OperatorMergeMaxConcurrent.java:325)at rx.internal.operators.OperatorSubscribeOn$1$1$1.onNext(OperatorSubscribeOn.java:76)at rx.internal.operators.OperatorMap$1.onNext(OperatorMap.java:55)at rx.internal.util.ScalarSynchronousObservable$1.call(ScalarSynchronousObservable.java:43)at rx.internal.util.ScalarSynchronousObservable$1.call(ScalarSynchronousObservable.java:32)at rx.Observable$1.call(Observable.java:144)at rx.Observable$1.call(Observable.java:136)at rx.Observable.unsafeSubscribe(Observable.java:7495)at rx.internal.operators.OperatorSubscribeOn$1$1.call(OperatorSubscribeOn.java:62)at rx.schedulers.ImmediateScheduler$InnerImmediateScheduler.schedule(ImmediateScheduler.java:58)at rx.internal.operators.OperatorSubscribeOn$1.onNext(OperatorSubscribeOn.java:57)at rx.internal.operators.OperatorSubscribeOn$1.onNext(OperatorSubscribeOn.java:43)at rx.internal.util.ScalarSynchronousObservable$1.call(ScalarSynchronousObservable.java:43)at rx.internal.util.ScalarSynchronousObservable$1.call(ScalarSynchronousObservable.java:32)at rx.Observable$1.call(Observable.java:144)at rx.Observable$1.call(Observable.java:136)at rx.Observable.unsafeSubscribe(Observable.java:7495)at rx.internal.operators.OperatorMergeMaxConcurrent$SourceSubscriber.subscribeNext(OperatorMergeMaxConcurrent.java:147)at rx.internal.operators.OperatorMergeMaxConcurrent$SourceSubscriber.onNext(OperatorMergeMaxConcurrent.java:126)at rx.internal.operators.OperatorMergeMaxConcurrent$SourceSubscriber.onNext(OperatorMergeMaxConcurrent.java:68)at rx.internal.operators.OperatorMap$1.onNext(OperatorMap.java:55)at rx.internal.operators.OperatorBufferWithSize$1.onNext(OperatorBufferWithSize.java:103)at rx.internal.operators.OnSubscribeFromIterable$IterableProducer.request(OnSubscribeFromIterable.java:96)at rx.internal.operators.OperatorBufferWithSize$1$1.request(OperatorBufferWithSize.java:88)at rx.Subscriber.setProducer(Subscriber.java:177)at rx.Subscriber.setProducer(Subscriber.java:171)at rx.internal.operators.OperatorBufferWithSize$1.setProducer(OperatorBufferWithSize.java:74)at rx.internal.operators.OnSubscribeFromIterable.call(OnSubscribeFromIterable.java:47)at rx.internal.operators.OnSubscribeFromIterable.call(OnSubscribeFromIterable.java:33)at rx.Observable$1.call(Observable.java:144)at rx.Observable$1.call(Observable.java:136)at rx.Observable$1.call(Observable.java:144)at rx.Observable$1.call(Observable.java:136)at rx.Observable$1.call(Observable.java:144)at rx.Observable$1.call(Observable.java:136)at rx.Observable$1.call(Observable.java:144)at rx.Observable$1.call(Observable.java:136)at rx.Observable$1.call(Observable.java:144)at rx.Observable$1.call(Observable.java:136)at rx.Observable$1.call(Observable.java:144)at rx.Observable$1.call(Observable.java:136)at rx.Observable$1.call(Observable.java:144)at rx.Observable$1.call(Observable.java:136)at rx.Observable$1.call(Observable.java:144)at rx.Observable$1.call(Observable.java:136)at rx.Observable.subscribe(Observable.java:7585)at rx.observables.BlockingObservable.blockForSingle(BlockingObservable.java:442)at rx.observables.BlockingObservable.last(BlockingObservable.java:229)at org.apache.usergrid.persistence.collection.serialization.impl.MvccEntitySerializationStrategyV3Impl.load(MvccEntitySerializationStrategyV3Impl.java:215)at org.apache.usergrid.persistence.collection.serialization.impl.MvccEntitySerializationStrategyProxyImpl.load(MvccEntitySerializationStrategyProxyImpl.java:95)at org.apache.usergrid.persistence.collection.impl.EntityCollectionManagerImpl$1.call(EntityCollectionManagerImpl.java:246)at org.apache.usergrid.persistence.collection.impl.EntityCollectionManagerImpl$1.call(EntityCollectionManagerImpl.java:240)at rx.Observable$1.call(Observable.java:144)at rx.Observable$1.call(Observable.java:136)at rx.Observable$1.call(Observable.java:144)at rx.Observable$1.call(Observable.java:136)at rx.Observable$1.call(Observable.java:144)at rx.Observable$1.call(Observable.java:136)at rx.Observable$1.call(Observable.java:144)at rx.Observable$1.call(Observable.java:136)at rx.Observable$1.call(Observable.java:144)at rx.Observable$1.call(Observable.java:136)at rx.Observable$1.call(Observable.java:144)at rx.Observable$1.call(Observable.java:136)at rx.Observable$1.call(Observable.java:144)at rx.Observable$1.call(Observable.java:136)at rx.Observable$1.call(Observable.java:144)at rx.Observable$1.call(Observable.java:136)at rx.Observable$1.call(Observable.java:144)at rx.Observable$1.call(Observable.java:136)at rx.Observable.subscribe(Observable.java:7585)at rx.observables.BlockingObservable.blockForSingle(BlockingObservable.java:442)at rx.observables.BlockingObservable.lastOrDefault(BlockingObservable.java:262)at org.apache.usergrid.corepersistence.CpEntityManager.load(CpEntityManager.java:316)at org.apache.usergrid.corepersistence.CpEntityManager.get(CpEntityManager.java:454)at org.apache.usergrid.corepersistence.CpEntityManager.get(CpEntityManager.java:2344)at org.apache.usergrid.management.cassandra.ManagementServiceImpl.getUserEntityByIdentifier(ManagementServiceImpl.java:1060)at org.apache.usergrid.management.cassandra.ManagementServiceImpl.findUserEntity(ManagementServiceImpl.java:1132)at org.apache.usergrid.management.cassandra.ManagementServiceImpl.verifyAdminUserPasswordCredentials(ManagementServiceImpl.java:1277)at org.apache.usergrid.rest.management.ManagementResource.getAccessTokenInternal(ManagementResource.java:256)at org.apache.usergrid.rest.management.ManagementResource.getAccessTokenPostJson(ManagementResource.java:396)at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)at java.lang.reflect.Method.invoke(Method.java:483)at com.sun.jersey.spi.container.JavaMethodInvokerFactory$1.invoke(JavaMethodInvokerFactory.java:60)at com.sun.jersey.server.impl.model.method.dispatch.AbstractResourceMethodDispatchProvider$ResponseOutInvoker._dispatch(AbstractResourceMethodDispatchProvider.java:205)at com.sun.jersey.server.impl.model.method.dispatch.ResourceJavaMethodDispatcher.dispatch(ResourceJavaMethodDispatcher.java:75)at com.sun.jersey.server.impl.uri.rules.HttpMethodRule.accept(HttpMethodRule.java:302)at com.sun.jersey.server.impl.uri.rules.RightHandPathRule.accept(RightHandPathRule.java:147)at com.sun.jersey.server.impl.uri.rules.ResourceClassRule.accept(ResourceClassRule.java:108)at com.sun.jersey.server.impl.uri.rules.RightHandPathRule.accept(RightHandPathRule.java:147)at com.sun.jersey.server.impl.uri.rules.RootResourceClassesRule.accept(RootResourceClassesRule.java:84)at com.sun.jersey.server.impl.application.WebApplicationImpl._handleRequest(WebApplicationImpl.java:1542)at com.sun.jersey.server.impl.application.WebApplicationImpl._handleRequest(WebApplicationImpl.java:1473)at com.sun.jersey.server.impl.application.WebApplicationImpl.handleRequest(WebApplicationImpl.java:1419)at com.sun.jersey.server.impl.application.WebApplicationImpl.handleRequest(WebApplicationImpl.java:1409)at com.sun.jersey.spi.container.servlet.WebComponent.service(WebComponent.java:409)at com.sun.jersey.spi.container.servlet.ServletContainer.service(ServletContainer.java:540)at com.sun.jersey.spi.container.servlet.ServletContainer.doFilter(ServletContainer.java:909)at com.sun.jersey.spi.container.servlet.ServletContainer.doFilter(ServletContainer.java:857)at com.sun.jersey.spi.container.servlet.ServletContainer.doFilter(ServletContainer.java:811)at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:241)at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:208)at org.apache.shiro.web.servlet.AbstractShiroFilter.executeChain(AbstractShiroFilter.java:449)at org.apache.shiro.web.servlet.AbstractShiroFilter$1.call(AbstractShiroFilter.java:365)at org.apache.shiro.subject.support.SubjectCallable.doCall(SubjectCallable.java:90)at org.apache.shiro.subject.support.SubjectCallable.call(SubjectCallable.java:83)at org.apache.shiro.subject.support.DelegatingSubject.execute(DelegatingSubject.java:383)at org.apache.shiro.web.servlet.AbstractShiroFilter.doFilterInternal(AbstractShiroFilter.java:362)at org.apache.shiro.web.servlet.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:125)at org.springframework.web.filter.DelegatingFilterProxy.invokeDelegate(DelegatingFilterProxy.java:343)at org.springframework.web.filter.DelegatingFilterProxy.doFilter(DelegatingFilterProxy.java:260)at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:241)at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:208)at org.apache.usergrid.rest.filters.ContentTypeFilter.doFilter(ContentTypeFilter.java:92)at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:241)at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:208)at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:220)at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:122)at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:504)at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:170)at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:103)at org.apache.catalina.valves.AccessLogValve.invoke(AccessLogValve.java:950)at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:116)at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:421)at org.apache.coyote.http11.AbstractHttp11Processor.process(AbstractHttp11Processor.java:1074)at org.apache.coyote.AbstractProtocol$AbstractConnectionHandler.process(AbstractProtocol.java:611)at org.apache.tomcat.util.net.JIoEndpoint$SocketProcessor.run(JIoEndpoint.java:316)at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:61)at java.lang.Thread.run(Thread.java:745)Caused by: java.io.CharConversionException: Invalid UTF-32 character 0x7d000000(above 10ffff)  at char #1 byte #7)at com.fasterxml.jackson.core.io.UTF32Reader.reportInvalid(UTF32Reader.java:155)at com.fasterxml.jackson.core.io.UTF32Reader.read(UTF32Reader.java:109)at com.fasterxml.jackson.core.json.ReaderBasedJsonParser.loadMore(ReaderBasedJsonParser.java:131)at com.fasterxml.jackson.core.json.ReaderBasedJsonParser._skipWSOrEnd(ReaderBasedJsonParser.java:1688)at com.fasterxml.jackson.core.json.ReaderBasedJsonParser.nextToken(ReaderBasedJsonParser.java:562)at com.fasterxml.jackson.databind.ObjectMapper._initForReading(ObjectMapper.java:3031)at com.fasterxml.jackson.databind.ObjectMapper._readMapAndClose(ObjectMapper.java:2978)at com.fasterxml.jackson.databind.ObjectMapper.readValue(ObjectMapper.java:2167)at org.apache.usergrid.persistence.collection.serialization.impl.MvccEntitySerializationStrategyV3Impl$EntitySerializer.fromByteBuffer(MvccEntitySerializationStrategyV3Impl.java:446)... 145 more,3,3,1,1,0,Shawn Feldman,Jeffrey West,Jeffrey West,0,0,0,0,0,0,0,0
USERGRID-720,Story,140,Closed,Reconcile default property settings with known-good production settings,Settings which are used in a production environment should be the default in the Figs.  This will simplify the configuration management required when running Usergrid at scale.,2,3,2,1,0,Michael Russo,Jeffrey West,Jeffrey West,2,0,0,0,0,0,0,0
USERGRID-748,Bug,140,Closed,SNS Queueing/Messaging should create RAW subscriptions,SNS wraps messages passed to SQS in an envelope unless you specify a RAW subscription type.  At this time we would prefer a RAW message delivery.,1,3,1,1,0,Jeffrey West,Jeffrey West,Jeffrey West,0,0,0,0,0,0,0,0
USERGRID-759,Bug,140,Closed,SNS Topic/Queue Implementation should use the Topics.subscribe helper methid,There is a helper method which should be used to subscribe SQS queues to SNS topics.,2,3,1,1,0,Jeffrey West,Jeffrey West,Jeffrey West,1,0,0,0,0,0,0,0
USERGRID-758,Story,140,Closed,Introduce Semantic Versioning in Build Artifacts,We should include in the WAR manifests a version number to be able to identify a version of a build and which branch it belongs to.  For example right now we have 1.0 2.0 and 2.1 branches and nothing about the artifact filenames differentiates them.  This results to mistakes and builds of the wrong version getting deployed and mistaken.,null,3,4,1,0,David Johnson,Jeffrey West,Jeffrey West,5,0,0,0,0,0,0,0
USERGRID-708,Story,140,Closed,cursor in username field on login jumps to the end with update,null,1,3,1,1,0,ryan bridges,ryan bridges,ryan bridges,0,0,0,0,0,0,0,0
USERGRID-228,Story,140,Closed,Portal should not give username/password error when error was due to some other problem,Sometimes when Usergrid starts it errors gracefully if one of the ports is in use (7000) sometimes it gives a timeout (8080) and sometimes it works (8080) even though the port is used but then when you try the portal it tells you the username/password was not valid when in fact the error is a 501 on ΓÇÿOPTIONSΓÇÖ though it could be a different error depending on what is already using the port (screenshot below).  This same behavior happens if the port cannot be reached.  So the questions are:1) Can we configure all the different ports using the Launcher JAR?  Including Cassandra?2) Can we update the portal to display something other than invalid user/name when this happens?,null,3,2,1,0,ryan bridges,Rod Simpson,Rod Simpson,0,1,0,0,0,0,0,0
USERGRID-615,Bug,140,Closed,Inaccurate (or lack of) error message when logging into BaaS,In some cases the following error is uncaught and the portal fails to load:Uncaught TypeError: Cannot read property 'applications' of undefinedUsergrid.Client.parseApplicationsArray @ usergrid-libs.min.js:14(anonymous function) @ usergrid-libs.min.js:14Usergrid.Client.request.xhr.onload @ usergrid-libs.min.js:13,null,3,1,1,0,ryan bridges,Jeffrey West,Jeffrey West,0,0,1,0,0,0,0,0
USERGRID-760,Story,140,Closed,Merge master to two-dot-o branches & rewrite tests to use new framework,There's one new test from master that needs to be rewritten using the new framework: ApplicationResourceIT.applicationCollectionWithAppToken(),2,3,1,1,1,David Johnson,David Johnson,David Johnson,2,0,0,0,0,0,0,0
USERGRID-703,Bug,140,Closed,Test Not Passing: ManagementResourceIT,testSuperuserOnlyWhenValidateExternalTokensEnabledand the other external test are broken.,2,3,3,1,0,David Johnson,Shawn Feldman,Shawn Feldman,7,0,0,0,0,0,0,0
USERGRID-667,Story,140,Closed,1.0.2 Release Candidate 2,null,2,3,2,1,1,David Johnson,Jeffrey West,Jeffrey West,2,0,0,0,0,0,0,0
USERGRID-745,Bug,140,Closed,Test Not Passing: AssetResourceIT,null,1,3,2,1,0,David Johnson,Shawn Feldman,Shawn Feldman,2,0,0,0,0,0,0,0
USERGRID-766,Story,140,Closed,Deploy 2.1 Branch into an End-to-End (e2e) testing environment,Deploy 2.1 Branch into an End-to-End (e2e) testing environment including:1) Cassandra2) ElasticSearch3) Tomcat4) Portal,5,3,2,1,0,Michael Russo,Jeffrey West,Jeffrey West,1,0,0,0,0,0,0,0
USERGRID-761,Bug,140,Closed,Messages not getting ACK'd to SQS Queue for Indexing,With this pull request SNS messages are being consumed and entities indexed.  However the messages are not getting ack'd.https://github.com/apache/incubator-usergrid/pull/288indexEntity is getting called but the ack(message) is not getting called:        ecm.load(entityIdScope.getId())                .first()                .flatMap(entity -> indexService.indexEntity(applicationScope entity))                .doOnNext(ignore -> ack(message)).subscribe();,null,3,1,1,0,null,Jeffrey West,Jeffrey West,0,0,0,0,0,0,0,0
