key,issueType,sprint,status,summary,description,storyPoint,priority,watchcount,fixVersions,affectedVersions,assignee,creator,reporter,commentCount,votes,issueLinks,blockedBy,blocks,dependedOnBy,dependedOn,subtasks
AURORA-784,Bug,52,Resolved,"Client reports ""update has started"" for no-op update",When initiating a scheduler-driven update that is actually a no-op the client will print {noformat}Scheduler-driven update of job devcluster/www-data/devel/hello_world has started.{noformat}In this case the scheduler is returning a message indicating the no-op:{noformat}Job is unchanged by proposed update.{noformat},null,3,2,1,0,Maxim Khutornenko,Bill Farner,Bill Farner,3,0,1,1,1,0,0,0
AURORA-896,Task,52,Resolved,Remove client stack trace redirection,The Aurora Client currently redirects unhandled exceptions to a log file within the user's homedir. [Mailing List discussion|http://mail-archives.apache.org/mod_mbox/incubator-aurora-dev/201410.mbox/%3CCAFGkSCm%2B5jJZPXmEm1%3DWNz2tSh8Ld%2BEiO2KYE6Yco%3DpB_chekQ%40mail.gmail.com%3E]In practice this has led to a bit of confusion and the level of patching required to make this work seems to be rather high- yet still does not cover all the corner cases. When [attempting to test this|https://reviews.apache.org/r/26802/] I realized it'd be best to discard that review and instead remove this feature while we reconsider the approach in a way that won't interfere with our testing of the client or presenting helpful information to users.,null,3,2,1,0,Zameer Manji,Joe Smith,Joe Smith,1,0,1,0,0,0,0,0
AURORA-913,Story,52,Resolved,Replace MaintenanceMode field with HostAttributes in HostOffer,Address this TODO:{noformat}  /**   * Encapsulate an offer from a host and the host's maintenance mode.   */  class HostOffer {    private final Offer offer;    // TODO(wfarner): Replace this with HostAttributes for more use of this caching.    private final MaintenanceMode mode;{noformat}Success here will mean avoiding O(n) (n=num offers) fetching of host attributes associated with offers when scheduling a task.,null,3,1,1,0,Bill Farner,Bill Farner,Bill Farner,3,0,0,0,0,0,0,0
AURORA-831,Bug,52,Resolved,cron deschedule help includes ambiguous options,"Highlights include: two instances of ""str"" as options random mention of aurora_cluster_config and PROXY_ADDR even though they're not listed anywhere in the help?{noformat}aurora help cron descheduleUsage for verb ""cron deschedule"":  deschedule [--bind=var=value] CLUSTER/ROLE/ENV/NAMEOptions:  var=value  Bind a pystachio variable name to a value. Multiple flags may be used to specify multiple values.  CLUSTER/ROLE/ENV/NAME  Fully specified job key in CLUSTER/ROLE/ENV/NAME format  aurora_cluster_config  Cluster config file  --no-no_socks_always_proxy  Always create a proxy if no proxies are supplied.  Proxies via --tunnel_host.  PROXY_ADDR  Attempt to proxy all connections through the socks proxy at PROXY_ADDR  --socks_resolve=['local' 'remote']  LOCATION to perform DNS resolution where LOCATION is one of ['local' 'remote']  str  Host to tunnel commands through (default: nest1.twitter.biz)  str  The jenkins URL to fetch jenkins artifacts (default=http://jvm-ci.twitter.biz).Remove the cron schedule for a job.{noformat}",null,4,2,1,0,null,Joshua Cohen,Joshua Cohen,1,0,0,0,0,0,0,0
AURORA-476,Story,52,Resolved,Run vagrant-based tests regularly,Our end-to-end tests offer a decent amount of integration test coverage and sometimes manage to catch issues that our unit test suites otherwise do not.  It would be awesome to run these in Jenkins perhaps on AWS.,null,3,2,1,0,null,Bill Farner,Bill Farner,0,0,1,0,0,0,0,0
AURORA-794,Bug,52,Resolved,"Client erroneously prints ""Job not found"" when job exists","In this case i'm trying to create a job that already exists.  The 'message from scheduler' lines have the correct error but the client goes on to claim ""Job not found"".  I'm not sure if there is really a good string for the client to make up in this case as the scheduler will have the real reason the request failed.{noformat}$ aurora2 job create -v devcluster/www-data/devel/hello_world /vagrant/hello_world.auroralog(info): Creating job hello_worldlog(info): Creating job hello_worldlog(info): Starting new HTTP connection (1): vagrant-ubuntu-trusty-64log(info): Starting new HTTP connection (1): vagrant-ubuntu-trusty-64log(info): Starting new HTTP connection (1): vagrant-ubuntu-trusty-64log(info): Starting new HTTP connection (1): vagrant-ubuntu-trusty-64log(info): Message from scheduler: Job already exists: www-data/devel/hello_worldlog(info): Message from scheduler: Job already exists: www-data/devel/hello_worldjob create failed because job not foundlog(info): Error executing command: Job not foundlog(info): Error executing command: Job not foundError executing command: Job not found{noformat}",null,3,2,1,0,Zameer Manji,Bill Farner,Bill Farner,1,0,2,1,1,0,0,0
AURORA-766,Task,52,Resolved,Client should show information for update details when starting an update.,When you launch a new async-update we should show:1) the URL to the scheduler UI for tracking progress of your update.2) the command you need to run to get the state from the CLI,null,3,1,1,0,David McLaughlin,David McLaughlin,David McLaughlin,1,0,0,0,0,0,0,0
AURORA-917,Bug,52,Resolved,"""aurora job create"" gives misleading error when used to create a cron job","When attempting to create a cron job via ""aurora job create"" the client errors out with a vague error code but the job is still created:{noformat}vagrant@192:~$ aurora2 job create devcluster/vagrant/test/cron_hello_world4 aurora/examples/jobs/cron_hello_world.auroralog(info): Creating job cron_hello_world4log(info): Checking status of devcluster/vagrant/test/cron_hello_world4Error occurred while creating job devcluster/vagrant/test/cron_hello_world4log(info): Command terminated with error code 4{noformat}The V2 job create syntax should fail fast when attempted with a cron job.",null,2,1,1,0,Maxim Khutornenko,Maxim Khutornenko,Maxim Khutornenko,1,0,0,0,0,0,0,0
AURORA-920,Bug,52,Resolved,Deadlock during scheduler startup,{noformat}'Lifecycle-0' Id=270 BLOCKEDWaiting for lock: org.apache.aurora.scheduler.storage.log.LogStorage$$EnhancerByGuice$$702c4587@6fca188cLock is currently held by thread: AsyncProcessor-0Wait time: 676461 ms.    org.apache.aurora.scheduler.storage.log.LogStorage.write(LogStorage.java:558)    org.apache.aurora.scheduler.storage.CallOrderEnforcingStorage.write(CallOrderEnforcingStorage.java:130)    org.apache.aurora.scheduler.updater.JobUpdateControllerImpl.instanceChanged(JobUpdateControllerImpl.java:235)    org.apache.aurora.scheduler.updater.JobUpdateControllerImpl.instanceDeleted(JobUpdateControllerImpl.java:231)    org.apache.aurora.scheduler.updater.JobUpdateEventSubscriber.tasksDeleted(JobUpdateEventSubscriber.java:68)    sun.reflect.GeneratedMethodAccessor94.invoke(Unknown Source)    sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)    java.lang.reflect.Method.invoke(Method.java:606)    com.google.common.eventbus.EventSubscriber.handleEvent(EventSubscriber.java:74)    com.google.common.eventbus.SynchronizedEventSubscriber.handleEvent(SynchronizedEventSubscriber.java:47)    com.google.common.eventbus.EventBus.dispatch(EventBus.java:322)    com.google.common.eventbus.EventBus.dispatchQueuedEvents(EventBus.java:304)    com.google.common.eventbus.EventBus.post(EventBus.java:275)    org.apache.aurora.scheduler.events.PubsubEventModule$2.post(PubsubEventModule.java:68)    org.apache.aurora.scheduler.SchedulerLifecycle$7$2.run(SchedulerLifecycle.java:352)    java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:471)    java.util.concurrent.FutureTask.run(FutureTask.java:262)    java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.access$201(ScheduledThreadPoolExecutor.java:178)    java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.run(ScheduledThreadPoolExecutor.java:292)    java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)    java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)    java.lang.Thread.run(Thread.java:745)'AsyncProcessor-0' Id=269 BLOCKEDWaiting for lock: com.google.common.eventbus.SynchronizedEventSubscriber@5a8d3038Lock is currently held by thread: Lifecycle-0Wait time: 676615 ms.    com.google.common.eventbus.SynchronizedEventSubscriber.handleEvent(SynchronizedEventSubscriber.java:46)    com.google.common.eventbus.EventBus.dispatch(EventBus.java:322)    com.google.common.eventbus.EventBus.dispatchQueuedEvents(EventBus.java:304)    com.google.common.eventbus.EventBus.post(EventBus.java:275)    org.apache.aurora.scheduler.events.PubsubEventModule$2.post(PubsubEventModule.java:68)    org.apache.aurora.scheduler.state.StateManagerImpl.updateTaskAndExternalState(StateManagerImpl.java:442)    org.apache.aurora.scheduler.state.StateManagerImpl.access$100(StateManagerImpl.java:79)    org.apache.aurora.scheduler.state.StateManagerImpl$8.execute(StateManagerImpl.java:459)    org.apache.aurora.scheduler.storage.Storage$MutateWork$NoResult.apply(Storage.java:132)    org.apache.aurora.scheduler.storage.Storage$MutateWork$NoResult$Quiet.apply(Storage.java:149)    org.apache.aurora.scheduler.storage.log.LogStorage$7.apply(LogStorage.java:573)    org.apache.aurora.scheduler.storage.log.LogStorage$7.apply(LogStorage.java:570)    org.apache.aurora.scheduler.storage.mem.MemStorage.doWork(MemStorage.java:200)    org.apache.aurora.scheduler.storage.mem.MemStorage.access$400(MemStorage.java:61)    org.apache.aurora.scheduler.storage.mem.MemStorage$5.apply(MemStorage.java:225)    org.apache.aurora.scheduler.storage.mem.MemStorage$5.apply(MemStorage.java:222)    org.apache.aurora.scheduler.storage.db.DbStorage.write(DbStorage.java:150)    org.apache.aurora.scheduler.storage.db.DbStorage$$EnhancerByGuice$$4db2f244.CGLIB$write$4(<generated>)    org.apache.aurora.scheduler.storage.db.DbStorage$$EnhancerByGuice$$4db2f244$$FastClassByGuice$$b73a3503.invoke(<generated>)    com.google.inject.internal.cglib.proxy.$MethodProxy.invokeSuper(MethodProxy.java:228)    com.google.inject.internal.InterceptorStackCallback$InterceptedMethodInvocation.proceed(InterceptorStackCallback.java:72)    org.mybatis.guice.transactional.TransactionalMethodInterceptor.invoke(TransactionalMethodInterceptor.java:101)    com.google.inject.internal.InterceptorStackCallback$InterceptedMethodInvocation.proceed(InterceptorStackCallback.java:72)    com.google.inject.internal.InterceptorStackCallback.intercept(InterceptorStackCallback.java:52)    org.apache.aurora.scheduler.storage.db.DbStorage$$EnhancerByGuice$$4db2f244.write(<generated>)    org.apache.aurora.scheduler.storage.mem.MemStorage.write(MemStorage.java:222)    org.apache.aurora.scheduler.storage.log.LogStorage.write(LogStorage.java:570)    org.apache.aurora.scheduler.storage.CallOrderEnforcingStorage.write(CallOrderEnforcingStorage.java:130)    org.apache.aurora.scheduler.state.StateManagerImpl.deleteTasks(StateManagerImpl.java:450)    org.apache.aurora.scheduler.async.TaskHistoryPruner.deleteTasks(TaskHistoryPruner.java:126)    org.apache.aurora.scheduler.async.TaskHistoryPruner.access$500(TaskHistoryPruner.java:51)    org.apache.aurora.scheduler.async.TaskHistoryPruner$3.run(TaskHistoryPruner.java:164)    java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:471)    java.util.concurrent.FutureTask.run(FutureTask.java:262)    java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.access$201(ScheduledThreadPoolExecutor.java:178)    java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.run(ScheduledThreadPoolExecutor.java:292)    java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)    java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)    java.lang.Thread.run(Thread.java:745){noformat},null,1,3,1,0,Kevin Sweeney,Bill Farner,Bill Farner,2,0,1,1,1,0,0,0
AURORA-926,Bug,52,Resolved,Scheduler crashes due to JVM running out of memory on start,This is related to the recent changes in AURORA-920. When scheduler starts it goes through all tasks in the log and generates a multitude of events (e.g. TaskStateChange.initialized(task)). For the new AsyncEventBus we use a Executors.newCachedThreadPool() which does not have an upper bound on how many threads it can create when needed (well technically it's bounded by Integer.MAX_VALUE). That leads to an out of control thread creation and eventual out of memory JVM crash.Use ThreadPoolExecutor with a bounded {{maximumPoolSize}} to control the memory consumption. The AsyncEventBus uses a simple ConcurrentLinkedQueue to enqueue events so there is no risk in timing out due to slower event processing.,null,1,1,1,0,Maxim Khutornenko,Maxim Khutornenko,Maxim Khutornenko,1,0,0,0,0,0,0,0
AURORA-903,Story,52,Resolved,Allow the announcer to use ZooKeeper authentication,This is required to allow the announcer to talk to zookeeper clusters requiring authentication,null,3,3,0,0,null,Kevin Sweeney,Kevin Sweeney,1,0,1,0,0,0,0,0
AURORA-925,Task,53,Resolved,refactor build.gradle to extract thrift compilation as a separate task class,null,null,3,3,1,0,Kevin Sweeney,Kevin Sweeney,Kevin Sweeney,1,0,0,0,0,0,0,0
AURORA-930,Story,53,Resolved,GC performance issues with snapshot deduplication on large clusters,We observed very long GC pauses in our production cluster we believe are caused by the extra heap pressure caused by SnapshotDeduplicatorImpl's extra deep copy of a Snapshot object.Also EntrySerializer fully buffers the full binary-encoded thrift Snapshot before writing it to the replicated log - it can avoid memory pressure by streaming instead.,null,3,3,1,0,Kevin Sweeney,Chris Lambert,Chris Lambert,4,0,2,0,0,0,0,0
AURORA-939,Bug,53,Resolved,Executor crashes when it receives an invalid task config,"Stacktrace:{noformat}Uncaught exception:Traceback (most recent call last):  File ""/root/.pex/install/twitter.common.exceptions-0.3.0-py2.7.egg.cf67f7016992e92b38deaf83dac4bb90d8677050/twitter.common.exceptions-0.3.0-py2.7.egg/twitter/common/exceptions/__init__.py"" line 126 in _excepting_run    self.__real_run(*args **kw)  File ""/root/.pex/install/twitter.common.concurrent-0.3.0-py2.7.egg.1f2389f41eaa34088db63ee54687f5429b09403c/twitter.common.concurrent-0.3.0-py2.7.egg/twitter/common/concurrent/deferred.py"" line 43 in run    self._closure()  File ""/root/.pex/install/apache.aurora.executor-0.6.1_DEV1415152524-py2.7.egg.eeaf32f22c2835b79901cfa268aed2775d327177/apache.aurora.executor-0.6.1_DEV1415152524-py2.7.egg/apache/aurora/executor/aurora_executor.py"" line 262 in     defer(lambda: self._run(driver assigned_task))  File ""/root/.pex/install/apache.aurora.executor-0.6.1_DEV1415152524-py2.7.egg.eeaf32f22c2835b79901cfa268aed2775d327177/apache.aurora.executor-0.6.1_DEV1415152524-py2.7.egg/apache/aurora/executor/aurora_executor.py"" line 100 in _run    if not self._initialize_sandbox(driver assigned_task):  File ""/root/.pex/install/apache.aurora.executor-0.6.1_DEV1415152524-py2.7.egg.eeaf32f22c2835b79901cfa268aed2775d327177/apache.aurora.executor-0.6.1_DEV1415152524-py2.7.egg/apache/aurora/executor/aurora_executor.py"" line 128 in _initialize_sandbox    self._sandbox = self._sandbox_provider.from_assigned_task(assigned_task)  File ""/var/lib/mesos/slaves/20141110-182528-1715086346-5050-57898-529/frameworks/201104070004-0000002563-0000/executors/thermos-1416416412289-mst-devel-xfactor-model-3-ba927208-f5a4-4dd1-9d6c-82bdd742a524/runs/0985cabb-5cb8-4ef0-8920-ba3c151ceb2b/thermos_executor/twitter/aurora/executor/bin_internal/thermos_executor_main.py"" line 36 in from_assigned_task  File ""/root/.pex/install/apache.aurora.executor-0.6.1_DEV1415152524-py2.7.egg.eeaf32f22c2835b79901cfa268aed2775d327177/apache.aurora.executor-0.6.1_DEV1415152524-py2.7.egg/apache/aurora/executor/common/task_info.py"" line 88 in mesos_task_instance_from_assigned_task    raise ValueError('Unexpected unbound refs: %s' % ' '.join(map(str refs)))ValueError: Unexpected unbound refs: {{dateRanges[3][1]}} {{thermos.ports[http]}} {{dateRanges[3][0]}}{noformat}This should instead cause a TASK_FAILED with a helpful version of this message.",null,3,2,1,0,Zameer Manji,Kevin Sweeney,Kevin Sweeney,1,0,0,0,0,0,0,0
AURORA-949,Bug,53,Resolved,TRequestsTransport does not raise an exception on 5xx or 4xx responses,The TRequestsTransport used by the client silently accepts 5xx responses. Instead it should raise an exception so the request can be retried and the response body can be discarded since it may not be valid JSON.,null,4,1,1,0,Zameer Manji,Zameer Manji,Zameer Manji,1,0,0,0,0,0,0,0
